npm,kd_mk,nilai,kode_pras1,kode_pras2,kode_pras3,kode_pras4,nilai_angka,y
706271701,IKO42553,B+,IKO21502,,,,3.3,lulus
706271683,IKI40903,A,,,,,4.0,lulus
706271701,IKI40902,A,,,,,4.0,lulus
706271733,IKO32205,B+,IKI30202,,,,3.3,lulus
706271720,IKI40902,A,,,,,4.0,lulus
706271765,IKO32353,A,IKO31300,,,,4.0,lulus
706271834,IKS22602,B+,IKS12600,,,,3.3,lulus
706271872,IKI40999,A,,,,,4.0,lulus
706271935,IKI10103,B+,,,,,3.3,lulus
706271922,IKO32150,A,IKI20102,IKO21105,,,4.0,lulus
706271922,IKS12600,A,,,,,4.0,lulus
706271771,IKO32751,C,IKO31503,IKI20201,,,2.0,hati hati
706271941,IKO42451,A,IKI10400,,,,4.0,lulus
706272036,IKI40903,B+,,,,,3.3,lulus
706271992,IKS22602,A,IKS12600,,,,4.0,lulus
706272055,IKI40903,A,,,,,4.0,lulus
706272080,IKI40903,B+,,,,,3.3,lulus
706272093,IKO42351,A,IKI20700,IKO31300,,,4.0,lulus
706272093,PSI22619,A,,,,,4.0,lulus
706272156,IKI40999,B+,,,,,3.3,lulus
706272143,IKI40999,A,,,,,4.0,lulus
706272175,IKS32753,B+,IKI20505,,,,3.3,lulus
706272162,IKO42360,A,IKO21502,IKO31300,,,4.0,lulus
706272212,IKO32354,B+,IKO22401,IKO31300,,,3.3,lulus
706272206,IKO42553,A,IKO21502,,,,4.0,lulus
706271885,IKS22602,C,IKS12600,,,,2.0,hati hati
706272300,IKI40999,A,,,,,4.0,lulus
706272300,PSI22619,A,,,,,4.0,lulus
806316316,IKO42553,B+,IKO21502,,,,3.3,lulus
806323100,IKO32205,A,IKI30202,,,,4.0,lulus
806334930,IKO32453,A,IKO31503,IKI20102,IKI10100,IKI20101,4.0,lulus
806335132,IKO31900,A,,,,,4.0,lulus
706271720,IKS41653,A,,,,,4.0,lulus
706271802,IKI40902,A,,,,,4.0,lulus
806457880,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
706271670,IKO32257,B-,IKI10400,IKO22401,,,2.7,hati hati
706271746,IKI40999,B-,,,,,2.7,hati hati
706271784,IKO32751,B-,IKO31503,IKI20201,,,2.7,hati hati
706271853,IKO32751,B-,IKO31503,IKI20201,,,2.7,hati hati
706271941,IKI40902,C,,,,,2.0,hati hati
706271986,IKO21105,B-,,,,,2.7,hati hati
706272080,IKO32751,B-,IKO31503,IKI20201,,,2.7,hati hati
706272111,IKO22203,B-,IKI10400,,,,2.7,hati hati
706272175,IKO32150,C,IKI20102,IKO21105,,,2.0,hati hati
706272225,IKI40999,B-,,,,,2.7,hati hati
706272295,IKO32751,B-,IKO31503,IKI20201,,,2.7,hati hati
806457533,IKI30202,B-,IKI10200,,,,2.7,hati hati
706271954,IKI40999,A,,,,,4.0,lulus
706272111,IKS41653,A,,,,,4.0,lulus
706272276,PSI32514,A,,,,,4.0,lulus
706271916,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
706272181,IKI40999,A,,,,,4.0,lulus
706272263,IKO22401,C,IKI10100,IKI20101,,,2.0,hati hati
706272042,IKI40999,C,,,,,2.0,hati hati
906510060,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
906510256,IKO32402,A,IKI10400,,,,4.0,lulus
906510262,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
906563174,IKO31900,A,,,,,4.0,lulus
906629145,IKO22203,A,IKI10400,,,,4.0,lulus
1006665971,FSK10112,A,,,,,4.0,lulus
1006671601,IKI10400,A,IKI10200,,,,4.0,lulus
1006672030,FSK10112,A,,,,,4.0,lulus
1006759782,UUI12030,A,,,,,4.0,lulus
1006717174,IKI10230I,A,,,,,4.0,lulus
906656045,IKI80450,A,,,,,4.0,lulus
1006754983,IKI80351,A,,,,,4.0,lulus
906656190,IKI83403T,A,,,,,4.0,lulus
906656480,IKI83407T,A,,,,,4.0,lulus
906656625,IKI80924T,A,,,,,4.0,lulus
1006800195,IKI82406T,A,,,,,4.0,lulus
1006800560,IKI82405T,A,,,,,4.0,lulus
1006833022,IKI81701T,A,,,,,4.0,lulus
706166440,IKS32901,A,,,,,4.0,lulus
706276431,IKI40999,A,,,,,4.0,lulus
806316852,IKS32206,A,IKI30202,IKI20700,,,4.0,lulus
806460036,IKI20700,A,IKI10400,,,,4.0,lulus
906493211,IKS31951,A,,,,,4.0,lulus
906518044,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
906563703,IKS22403,A,IKI10103,,,,4.0,lulus
906563956,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
906640532,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
1006685891,UUI11002,A,,,,,4.0,lulus
1006686326,IKS12800,A,,,,,4.0,lulus
1006760790,IKI10103,A,,,,,4.0,lulus
906619062,IKS32901,A,,,,,4.0,lulus
906648586,IKS31504,A,IKI20505,,,,4.0,lulus
1006822624,IKS22602,A,IKS12600,,,,4.0,lulus
1006826345,IKS21601,A,,,,,4.0,lulus
906618910,IKS41757,A,IKS31504,,,,4.0,lulus
1006822990,IKS42651,A,IKI20700,,,,4.0,lulus
906562871,IKO22203,B-,IKI10400,,,,2.7,hati hati
1006671116,IKI10103,B-,,,,,2.7,hati hati
906552385,IKI20810,B-,,,,,2.7,hati hati
906504152,IKI83903T,B-,,,,,2.7,hati hati
1006748116,IKI80050T,B-,,,,,2.7,hati hati
906649286,IKI90980,B-,,,,,2.7,hati hati
806339591,IKS32758,B-,IKS31504,IKS12800,,,2.7,hati hati
906563395,IKS31951,B-,,,,,2.7,hati hati
1006685626,IKS12800,B-,,,,,2.7,hati hati
906618816,IKS31603,B-,IKS22602,,,,2.7,hati hati
1006823040,IKS31650,B-,IKS12800,,,,2.7,hati hati
706165910,IKO31900,A,,,,,4.0,lulus
706271380,IKS22602,A,IKS12600,,,,4.0,lulus
706272004,IKO41253,A,IKI10100,IKI10200,,,4.0,lulus
606101692,IKO21105,A-,,,,,3.7,lulus
606101944,IKO41352,A-,IKO31300,,,,3.7,lulus
706272194,IKI40903,A,,,,,4.0,lulus
706165860,IKS31951,A-,,,,,3.7,lulus
706166232,IKO32402,A-,IKI10400,,,,3.7,lulus
706166296,IKI40902,A-,,,,,3.7,lulus
706271600,IKO31900,A,,,,,4.0,lulus
806316303,IKS31650,A,IKS12800,,,,4.0,lulus
706271512,IKS31603,A-,IKS22602,,,,3.7,lulus
706271544,IKI40999,A-,,,,,3.7,lulus
706271664,IKO41254,A-,IKI30202,,,,3.7,lulus
706271424,IKO41356,C,IKI10400,,,,2.0,hati hati
706271733,IKO41357,A-,IKI10400,,,,3.7,lulus
706271765,IKI40903,A-,,,,,3.7,lulus
706271632,IKI40902,C,,,,,2.0,hati hati
706271840,IKO31258,A-,IKI20505,IKI10103,IKO21105,,3.7,lulus
706271866,IKO41357,A-,IKI10400,,,,3.7,lulus
706272212,IKO31258,C,IKI20505,IKI10103,IKO21105,,2.0,hati hati
706271986,IKI10200,A-,,,,,3.7,lulus
806316341,IKO31250,C,IKI20201,,,,2.0,hati hati
706272080,IKI40999,A-,,,,,3.7,lulus
706272105,IKO41557,A-,IKO31503,,,,3.7,lulus
606101471,IKO31900,C,,,,,2.0,hati hati
706271815,IKI10400,C,IKI10200,,,,2.0,hati hati
706272332,IKO32402,A-,IKI10400,,,,3.7,lulus
706272364,IKO32402,A-,IKI10400,,,,3.7,lulus
806457754,IKO22401,C,IKI10100,IKI20101,,,2.0,hati hati
806316386,IKO41253,A-,IKI10100,IKI10200,,,3.7,lulus
806457672,IKO22401,A-,IKI10100,IKI20101,,,3.7,lulus
806457786,IKO21105,A-,,,,,3.7,lulus
806457880,BJG20630,A-,,,,,3.7,lulus
906493016,FSK10112,A-,,,,,3.7,lulus
706165841,IKO31355,B-,IKI10103,IKO21105,IKI10400,,2.7,hati hati
706166200,IKI40903,B-,,,,,2.7,hati hati
706166352,IKO41357,B-,IKI10400,,,,2.7,hati hati
706271494,IKO31900,B-,,,,,2.7,hati hati
706271714,IKI40903,B-,,,,,2.7,hati hati
706271922,IKO32402,B-,IKI10400,,,,2.7,hati hati
706272055,IKS31951,B-,,,,,2.7,hati hati
706272162,IKO32402,B-,IKI10400,,,,2.7,hati hati
706272295,IKO41356,B-,IKI10400,,,,2.7,hati hati
906493035,IKS12600,A,,,,,4.0,lulus
906493155,IKS12600,A-,,,,,3.7,lulus
906510060,IKI20201,A-,IKI10200,,,,3.7,lulus
906510230,IKI20201,A,IKI10200,,,,4.0,lulus
906563312,FSK10112,A,,,,,4.0,lulus
906510483,IKI10400,A-,IKI10200,,,,3.7,lulus
906550291,IKI10400,A-,IKI10200,,,,3.7,lulus
906629183,IKI20201,A,IKI10200,,,,4.0,lulus
906562770,IKI20201,A-,IKI10200,,,,3.7,lulus
1006671690,MAT10113,A,,,,,4.0,lulus
906562902,FSK10112,A-,,,,,3.7,lulus
906562972,FSK10112,A-,,,,,3.7,lulus
1006672075,MAT10113,A,,,,,4.0,lulus
906563092,IKI20102,A-,,,,,3.7,lulus
906563123,IKI10400,A-,IKI10200,,,,3.7,lulus
906554011,IKI10400,A,IKI10200,,,,4.0,lulus
906563275,IKI10400,A-,IKI10200,,,,3.7,lulus
1006666154,MAT10113,A,,,,,4.0,lulus
906629050,IKI20102,A-,,,,,3.7,lulus
906629095,IKI10103,A-,,,,,3.7,lulus
906510281,IKI10830,C,,,,,2.0,hati hati
906562726,FSK10112,C,,,,,2.0,hati hati
1006666040,MAT10113,A-,,,,,3.7,lulus
1006666091,MAT10113,A-,,,,,3.7,lulus
1006665933,MAT10113,C,,,,,2.0,hati hati
1006666210,MAT10113,A-,,,,,3.7,lulus
1006666186,MAT10113,C,,,,,2.0,hati hati
1006671103,MAT10113,A-,,,,,3.7,lulus
1006671173,MAT10113,A-,,,,,3.7,lulus
1006759681,MAT10113,C,,,,,2.0,hati hati
1006671381,MAT10113,A-,,,,,3.7,lulus
1006671444,MAT10113,A-,,,,,3.7,lulus
906563060,IKI20201,C,IKI10200,,,,2.0,hati hati
1006671646,MAT10113,A-,,,,,3.7,lulus
1006671343,MAT10113,C,,,,,2.0,hati hati
1006671860,MAT10113,A-,,,,,3.7,lulus
1006671923,MAT10113,A-,,,,,3.7,lulus
1006759864,IKI10100,A-,,,,,3.7,lulus
1006770702,IKI10100,A-,,,,,3.7,lulus
906493110,FSK10112,B-,,,,,2.7,hati hati
906510174,IKI10103,B-,,,,,2.7,hati hati
906510451,IKO21105,B-,,,,,2.7,hati hati
906562852,IKI10103,B-,,,,,2.7,hati hati
906563224,IKI20201,B-,IKI10200,,,,2.7,hati hati
906629031,FSK10112,B-,,,,,2.7,hati hati
906629164,BJG20630,B-,,,,,2.7,hati hati
1006665990,MAT10113,B-,,,,,2.7,hati hati
1006671066,MAT10113,B-,,,,,2.7,hati hati
1006671596,MAT10113,B-,,,,,2.7,hati hati
1006671803,MAT10113,B-,,,,,2.7,hati hati
1006672030,MAT10113,B-,,,,,2.7,hati hati
1006759813,IKO21105,B-,,,,,2.7,hati hati
1204000424,IKO31300,A-,IKI20102,IKI10400,IKI10100,,3.7,lulus
906552542,IKI20600I,A,,,,,4.0,lulus
806359220,IKI30640I,A-,,,,,3.7,lulus
806359271,IKI30640I,A-,,,,,3.7,lulus
1006806103,IKI10600I,A,,,,,4.0,lulus
806472931,UUI11021I,A-,,,,,3.7,lulus
906552385,IKI20600I,A-,,,,,3.7,lulus
906504013,IKI83410T,A,,,,,4.0,lulus
906552510,IKI20600I,A-,,,,,3.7,lulus
906504303,IKI83409T,A,,,,,4.0,lulus
1006717174,IKI10600I,A-,,,,,3.7,lulus
1006717205,IKI10600I,A-,,,,,3.7,lulus
1006770772,IKI10100,A,,,,,4.0,lulus
1006747870,IKI80100,A,,,,,4.0,lulus
906644543,IKI80900,A-,,,,,3.7,lulus
906656064,IKI80680,A-,,,,,3.7,lulus
906593220,IKI83409T,A,,,,,4.0,lulus
1006800030,IKI80230P,A-,,,,,3.7,lulus
1006803820,IKI10100,C,,,,,2.0,hati hati
1006800150,IKI80310,A-,,,,,3.7,lulus
706308295,IKI83902T,A-,,,,,3.7,lulus
906503736,IKI80360,C,,,,,2.0,hati hati
806482964,IKI83903T,A-,,,,,3.7,lulus
806483166,IKI83903T,A-,,,,,3.7,lulus
1006747920,IKI80050,C,,,,,2.0,hati hati
906503976,IKI83409T,A-,,,,,3.7,lulus
906504335,IKI83410T,C,,,,,2.0,hati hati
906504146,IKI83409T,A-,,,,,3.7,lulus
906504190,IKI80924T,A-,,,,,3.7,lulus
906593353,IKI83703T,C,,,,,2.0,hati hati
806472912,IKI20730I,C,,,,,2.0,hati hati
906504480,IKI83409T,A-,,,,,3.7,lulus
906504530,IKI83903T,A-,,,,,3.7,lulus
806445861,IKI83903T,C,,,,,2.0,hati hati
906593385,IKI83703T,A-,,,,,3.7,lulus
906593492,IKI83903T,A-,,,,,3.7,lulus
906593523,IKI83903T,A-,,,,,3.7,lulus
906593656,IKI83903T,A-,,,,,3.7,lulus
906593681,IKI83903T,A-,,,,,3.7,lulus
906593782,IKI83401T,A-,,,,,3.7,lulus
1205007139,IKI30202,B-,IKI10200,,,,2.7,hati hati
906552473,IKI20420I,B-,,,,,2.7,hati hati
1006717104,IKI10600I,B-,,,,,2.7,hati hati
1006806072,IKI10600I,B-,,,,,2.7,hati hati
906593290,IKI80900,B-,,,,,2.7,hati hati
1006800125,IKI80230P,B-,,,,,2.7,hati hati
906503931,IKI83407T,B-,,,,,2.7,hati hati
906504083,IKI83407T,B-,,,,,2.7,hati hati
906504272,IKI83402T,B-,,,,,2.7,hati hati
906504455,IKI80924T,B-,,,,,2.7,hati hati
906593460,IKI83903T,B-,,,,,2.7,hati hati
906593813,IKI80924T,A,,,,,4.0,lulus
906593901,IKI83407T,A-,,,,,3.7,lulus
906593946,IKI83407T,A-,,,,,3.7,lulus
906594040,IKI83401T,A,,,,,4.0,lulus
1006748053,IKI81403T,A,,,,,4.0,lulus
906656202,IKI82405T,A-,,,,,3.7,lulus
906656253,IKI82203T,A-,,,,,3.7,lulus
1006750695,IKI81404T,A,,,,,4.0,lulus
906656436,IKI82203T,A-,,,,,3.7,lulus
706166371,BJN20635,A,,,,,4.0,lulus
906656575,IKI82405T,A-,,,,,3.7,lulus
906656625,IKI82203T,A-,,,,,3.7,lulus
706276236,IKS41851,A,IKS31504,IKI20700,IKS12800,,4.0,lulus
906656732,IKI82405T,A-,,,,,3.7,lulus
906656770,IKI82203T,A-,,,,,3.7,lulus
906656322,IKI82406T,A,,,,,4.0,lulus
1006748015,IKI81404T,A-,,,,,3.7,lulus
1006800516,IKI81701T,A,,,,,4.0,lulus
1006748223,IKI81404T,A-,,,,,3.7,lulus
1006748261,IKI81403T,A-,,,,,3.7,lulus
906594072,IKI83407T,C,,,,,2.0,hati hati
906656386,IKI82405T,C,,,,,2.0,hati hati
1006800384,IKI81404T,A-,,,,,3.7,lulus
1006800434,IKI81403T,A-,,,,,3.7,lulus
1006800213,IKI81403T,C,,,,,2.0,hati hati
1006800592,IKI81403T,A-,,,,,3.7,lulus
1006800554,IKI81404T,C,,,,,2.0,hati hati
906507500,IKI80422,A-,,,,,3.7,lulus
906599956,IKI90980,A-,,,,,3.7,lulus
706276274,IKS31603,C,IKS22602,,,,2.0,hati hati
1006784525,IKI90994,A-,,,,,3.7,lulus
706165974,IKI40902,A-,,,,,3.7,lulus
906656695,IKI82406T,C,,,,,2.0,hati hati
706166043,IKS31605,A-,IKS22602,,,,3.7,lulus
1006784475,IKI80422,C,,,,,2.0,hati hati
706166491,IKI10400,A-,IKI10200,,,,3.7,lulus
706276154,IKS31259,A-,IKS21601,,,,3.7,lulus
706276343,IKS31603,A-,IKS22602,,,,3.7,lulus
706276362,IKS32901,A-,,,,,3.7,lulus
906593870,IKI83401T,B-,,,,,2.7,hati hati
906594002,IKI83409T,B-,,,,,2.7,hati hati
906656133,IKI82406T,B-,,,,,2.7,hati hati
906656530,IKI82406T,B-,,,,,2.7,hati hati
1006747971,IKI81701T,B-,,,,,2.7,hati hati
1006748141,IKI81701T,B-,,,,,2.7,hati hati
1006748343,IKI81701T,B-,,,,,2.7,hati hati
1006800346,IKI81701T,B-,,,,,2.7,hati hati
806403114,IKI90991,B-,,,,,2.7,hati hati
706166024,IKI40902,B-,,,,,2.7,hati hati
706166466,IKS32206,B-,IKI30202,IKI20700,,,2.7,hati hati
706276210,IKS31605,B-,IKS22602,,,,2.7,hati hati
706276311,IKS32901,B-,,,,,2.7,hati hati
706276482,IKS41851,A-,IKS31504,IKI20700,IKS12800,,3.7,lulus
806339484,IKS41852,A,IKS12800,IKS31504,IKI20700,,4.0,lulus
806316833,IKS41852,A-,IKS12800,IKS31504,IKI20700,,3.7,lulus
806316865,IKI30202,A-,IKI10200,,,,3.7,lulus
806339660,IKS41850,A,,,,,4.0,lulus
806319646,IKS22602,A-,IKS12600,,,,3.7,lulus
806323151,IKS31259,A-,IKS21601,,,,3.7,lulus
906518214,IKI20102,A,,,,,4.0,lulus
806339465,IKS41850,A-,,,,,3.7,lulus
906563413,IKI10830,A,,,,,4.0,lulus
806339566,IKS41850,A-,,,,,3.7,lulus
806339585,IKS41852,A-,IKS12800,IKS31504,IKI20700,,3.7,lulus
706276431,IKS32206,A,IKI30202,IKI20700,,,4.0,lulus
806460074,IKS31259,A,IKS21601,,,,4.0,lulus
806460004,IKS41850,A-,,,,,3.7,lulus
806460023,IKS41852,A-,IKS12800,IKS31504,IKI20700,,3.7,lulus
906563741,IKI10400,A,IKI10200,,,,4.0,lulus
806460111,IKS41852,A-,IKS12800,IKS31504,IKI20700,,3.7,lulus
706276463,IKI40903,C,,,,,2.0,hati hati
806460181,IKS41850,A-,,,,,3.7,lulus
906493205,IKI20201,A-,IKI10200,,,,3.7,lulus
806339686,IKS41852,C,IKS12800,IKS31504,IKI20700,,2.0,hati hati
906493306,IKI20102,A-,,,,,3.7,lulus
906518044,IKI10400,A-,IKI10200,,,,3.7,lulus
806460093,IKS22602,C,IKS12600,,,,2.0,hati hati
906518170,IKI20201,A-,IKI10200,,,,3.7,lulus
906563451,IKI20102,C,,,,,2.0,hati hati
906518391,IKI10400,A-,IKI10200,,,,3.7,lulus
906518441,IKS21501,A-,IKI10200,,,,3.7,lulus
906563792,IKI10400,C,IKI10200,,,,2.0,hati hati
806316915,IKS22602,C,IKS12600,,,,2.0,hati hati
906563590,IKI10830,A-,,,,,3.7,lulus
906563621,IKS21501,A-,IKI10200,,,,3.7,lulus
906493275,IKI20201,C,IKI10200,,,,2.0,hati hati
906563810,IKS21501,A-,IKI10200,,,,3.7,lulus
906563930,IKI20201,A-,IKI10200,,,,3.7,lulus
906563962,IKI10040,A-,,,,,3.7,lulus
906640532,IKI20102,A-,,,,,3.7,lulus
906640570,IKI10830,A-,,,,,3.7,lulus
1006666324,FSK10111,A-,,,,,3.7,lulus
706276545,IKS31605,B-,IKS22602,,,,2.7,hati hati
806339420,IKS31650,B-,IKS12800,,,,2.7,hati hati
806339540,IKS31650,B-,IKS12800,,,,2.7,hati hati
806339641,IKS41757,B-,IKS31504,,,,2.7,hati hati
806459974,IKS31259,B-,IKS21601,,,,2.7,hati hati
806460162,IKS31650,B-,IKS12800,,,,2.7,hati hati
906518113,IKS21501,B-,IKI10200,,,,2.7,hati hati
906518340,IKS12600,B-,,,,,2.7,hati hati
906518504,IKI20201,B-,IKI10200,,,,2.7,hati hati
906563546,IKI20102,B-,,,,,2.7,hati hati
906563893,IKI20201,B-,IKI10200,,,,2.7,hati hati
1006666356,FSK10111,A,,,,,4.0,lulus
1006685576,FSK10111,A-,,,,,3.7,lulus
1006685613,FSK10111,A-,,,,,3.7,lulus
1006685752,FSK10111,A,,,,,4.0,lulus
806386663,IKS41851,A,IKS31504,IKI20700,IKS12800,,4.0,lulus
1006685935,FSK10111,A-,,,,,3.7,lulus
1006685973,FSK10111,A-,,,,,3.7,lulus
906618854,IKS22403,A,IKI10103,,,,4.0,lulus
1006686250,FSK10111,A-,,,,,3.7,lulus
1006822826,IKS21601,A,,,,,4.0,lulus
1006760701,FSK10111,A-,,,,,3.7,lulus
1006760746,FSK10111,A-,,,,,3.7,lulus
1006823053,IKS22403,A,IKI10103,,,,4.0,lulus
1006760885,FSK10111,A-,,,,,3.7,lulus
1006775672,FSK10111,A-,,,,,3.7,lulus
1006686130,FSK10111,A,,,,,4.0,lulus
806386543,IKS32758,A-,IKS31504,IKS12800,,,3.7,lulus
906619094,IKS12800,A,,,,,4.0,lulus
906618715,IKS22403,A-,IKI10103,,,,3.7,lulus
906618740,IKS12800,A-,,,,,3.7,lulus
1006685802,FSK10111,C,,,,,2.0,hati hati
1006686206,FSK10111,C,,,,,2.0,hati hati
906619005,IKS22403,A-,IKI10103,,,,3.7,lulus
906619030,IKI10400,A-,IKI10200,,,,3.7,lulus
906618886,IKS22403,C,IKI10103,,,,2.0,hati hati
906648440,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906619125,IKS22403,C,IKI10103,,,,2.0,hati hati
906648560,IKS22403,A-,IKI10103,,,,3.7,lulus
906648610,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
1006823085,IKS21601,C,,,,,2.0,hati hati
1006822643,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822675,IKS22403,A-,IKI10103,,,,3.7,lulus
1006760821,FSK10111,C,,,,,2.0,hati hati
1006822782,IKS22403,A-,IKI10103,,,,3.7,lulus
906648680,IKS22602,C,IKS12600,,,,2.0,hati hati
1006822920,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822965,IKS21601,A-,,,,,3.7,lulus
606102032,IKO42351,A-,IKI20700,IKO31300,,,3.7,lulus
706165860,IKI40903,A-,,,,,3.7,lulus
1006666412,FSK10111,B-,,,,,2.7,hati hati
1006685701,FSK10111,B-,,,,,2.7,hati hati
1006685872,FSK10111,B-,,,,,2.7,hati hati
1006760651,FSK10111,B-,,,,,2.7,hati hati
1006775735,IKI10100,B-,,,,,2.7,hati hati
806386783,IKS41851,B-,IKS31504,IKI20700,IKS12800,,2.7,hati hati
906618816,IKS22403,B-,IKI10103,,,,2.7,hati hati
906618961,IKS22403,B-,IKI10103,,,,2.7,hati hati
906648522,IKS22602,B-,IKS12600,,,,2.7,hati hati
1006822744,IKS21601,B-,,,,,2.7,hati hati
1006822896,IKS22403,B-,IKI10103,,,,2.7,hati hati
1006823021,IKS22403,B-,IKI10103,,,,2.7,hati hati
606101811,IKO32104,B-,IKI10103,IKO21105,,,2.7,hati hati
706271393,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
806316303,IKS12600,A,,,,,4.0,lulus
806335422,IKO32453,A,IKO31503,IKI20102,IKI10100,IKI20101,4.0,lulus
806334640,IKO32104,A-,IKI10103,IKO21105,,,3.7,lulus
806334672,IKO42351,A-,IKI20700,IKO31300,,,3.7,lulus
806457672,IKO32205,A,IKI30202,,,,4.0,lulus
806334861,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906562726,BJN20635,A,,,,,4.0,lulus
806335012,IKO42553,A-,IKO21502,,,,3.7,lulus
806335044,IKO42351,A-,IKI20700,IKO31300,,,3.7,lulus
906563060,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
806335233,IKO32205,A-,IKI30202,,,,3.7,lulus
806335271,IKO32205,A-,IKI30202,,,,3.7,lulus
706166232,IKS31951,A,,,,,4.0,lulus
806335391,IKO32751,A-,IKO31503,IKI20201,,,3.7,lulus
806334754,IKO32104,A,IKI10103,IKO21105,,,4.0,lulus
806457496,IKO32453,A-,IKO31503,IKI20102,IKI10100,IKI20101,3.7,lulus
806457546,IKO32205,A-,IKI30202,,,,3.7,lulus
906493035,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
706166320,IKI40999,C,,,,,2.0,hati hati
806457905,IKO32104,A-,IKI10103,IKO21105,,,3.7,lulus
906492966,IKI20700,A-,IKI10400,,,,3.7,lulus
806316341,IKO32453,C,IKO31503,IKI20102,IKI10100,IKI20101,2.0,hati hati
906493110,IKI20700,A-,IKI10400,,,,3.7,lulus
806334804,IKO32354,C,IKO22401,IKO31300,,,2.0,hati hati
906510123,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906510174,IKO22401,A-,IKI10100,IKI20101,,,3.7,lulus
806457716,IKO32354,C,IKO22401,IKO31300,,,2.0,hati hati
906510382,IKO32402,A-,IKI10400,,,,3.7,lulus
906510464,IKO32104,A-,IKI10103,IKO21105,,,3.7,lulus
906493073,IKO22203,C,IKI10400,,,,2.0,hati hati
906554005,IKI20700,A-,IKI10400,,,,3.7,lulus
906563092,IKO22203,C,IKI10400,,,,2.0,hati hati
906562852,IKO22401,A-,IKI10100,IKI20101,,,3.7,lulus
906562902,IKI20700,A-,IKI10400,,,,3.7,lulus
906629044,IKO22203,C,IKI10400,,,,2.0,hati hati
806335183,IKO32402,C,IKI10400,,,,2.0,hati hati
906510312,IKI20700,C,IKI10400,,,,2.0,hati hati
906563243,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906563275,IKO22401,A-,IKI10100,IKI20101,,,3.7,lulus
806316272,IKO32751,B-,IKO31503,IKI20201,,,2.7,hati hati
806323100,BJG20630,B-,,,,,2.7,hati hati
806334962,IKO32150,B-,IKI20102,IKO21105,,,2.7,hati hati
806335366,IKO32104,B-,IKI10103,IKO21105,,,2.7,hati hati
806457451,IKO32453,B-,IKO31503,IKI20102,IKI10100,IKI20101,2.7,hati hati
806457640,IKO22401,B-,IKI10100,IKI20101,,,2.7,hati hati
806457855,IKO32402,B-,IKI10400,,,,2.7,hati hati
906510073,IKO22203,B-,IKI10400,,,,2.7,hati hati
906550303,IKI10400,B-,IKI10200,,,,2.7,hati hati
906562820,IKO22401,B-,IKI10100,IKI20101,,,2.7,hati hati
906563022,BJN20635,B-,,,,,2.7,hati hati
906629063,IKS12600,A-,,,,,3.7,lulus
1006666204,IKI10400,A,IKI10200,,,,4.0,lulus
906629183,IKO22203,A-,IKI10400,,,,3.7,lulus
1006665933,IKI10103,A-,,,,,3.7,lulus
1006671381,IKI10103,A,,,,,4.0,lulus
1006666034,IKO12500,A-,,,,,3.7,lulus
1006666085,UUI11002,A-,,,,,3.7,lulus
1205000762,IKO42351,A,IKI20700,IKO31300,,,4.0,lulus
1006666173,IKI10400,A-,IKI10200,,,,3.7,lulus
906552536,IKI20430I,A,,,,,4.0,lulus
1006671091,IKI10400,A-,IKI10200,,,,3.7,lulus
1006671141,IKI10400,A-,IKI10200,,,,3.7,lulus
1006833470,IKI80351,A,,,,,4.0,lulus
1006671816,IKI10400,A,IKI10200,,,,4.0,lulus
1006671646,UUI11002,A-,,,,,3.7,lulus
1006671690,IKO12500,A-,,,,,3.7,lulus
1006806072,MKU00020I,A,,,,,4.0,lulus
1006671942,IKI10400,A-,IKI10200,,,,3.7,lulus
1006671444,IKI10103,C,,,,,2.0,hati hati
1006756585,FSK10112,A-,,,,,3.7,lulus
1006759706,FSK10112,A-,,,,,3.7,lulus
1006671904,IKI10400,C,IKI10200,,,,2.0,hati hati
1006759864,IKI10103,A-,,,,,3.7,lulus
1006770702,UUI11002,A-,,,,,3.7,lulus
906646050,IKI20430I,C,,,,,2.0,hati hati
1006803820,IKI10200,A-,,,,,3.7,lulus
1006806103,IKI10610I,C,,,,,2.0,hati hati
906552366,IKI30630I,A-,,,,,3.7,lulus
906552391,IKO22203,A-,IKI10400,,,,3.7,lulus
1006665984,UUI11002,C,,,,,2.0,hati hati
1006759813,IKI10400,C,IKI10200,,,,2.0,hati hati
1006717193,IKI10600I,A-,,,,,3.7,lulus
1006717211,MKU00020I,A-,,,,,3.7,lulus
1006754996,IKI80700P,C,,,,,2.0,hati hati
